Generation,Experiment,BoxID,Date_P,Original_environment,Population,Line,Column,Test_environment,Nb_eggs,Date_C_O,Obs_O
G0,Plasticity,965,25/09/2018,Blackberry,Blackberry38,3,2,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,965,25/09/2018,Blackberry,Blackberry38,3,3,Strawberry,0,13/12/2018,CD
G0,Plasticity,965,25/09/2018,Blackberry,Blackberry38,3,4,Blackberry,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,1,1,Cherry,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,1,2,Grape,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,1,3,Cranberry,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,1,4,Fig,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,2,1,Kiwi,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,2,2,Strawberry,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,2,3,Tomato,1,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,2,4,Rosehips,1,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,3,1,Blackberry,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,3,2,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,3,3,Raspberry,1,13/12/2018,CD
G0,Plasticity,966,21/09/2018,Blackberry,Blackberry31,3,4,Apricot,0,13/12/2018,CD
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,1,1,Kiwi,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,1,2,Blackberry,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,1,3,Strawberry,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,1,4,Blackcurrant,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,2,1,Raspberry,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,2,2,Cherry,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,2,3,Fig,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,2,4,Grape,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,3,1,Rosehips,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,3,2,Tomato,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,3,3,Cranberry,0,12/6/18,PA
G0,Plasticity,967,25/09/2018,Blackberry,Blackberry38,3,4,Apricot,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,1,1,Kiwi,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,1,2,Grape,1,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,1,3,Blackberry,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,1,4,Fig,1,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,2,1,Raspberry,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,2,2,Cranberry,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,2,3,Strawberry,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,2,4,Rosehips,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,3,1,Cherry,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,3,2,Tomato,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,3,3,Apricot,0,12/6/18,PA
G0,Plasticity,968,25/09/2018,Blackberry,Blackberry38,3,4,Blackcurrant,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,1,1,Rosehips,2,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,1,2,Blackcurrant,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,1,3,Raspberry,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,1,4,Cranberry,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,2,1,Cherry,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,2,2,Blackberry,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,2,3,Kiwi,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,2,4,Apricot,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,3,1,Tomato,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,3,2,Strawberry,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,3,3,Fig,0,12/6/18,PA
G0,Plasticity,969,25/09/2018,Blackberry,Blackberry38,3,4,Grape,0,12/6/18,PA
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,1,1,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,1,2,Rosehips,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,1,3,Tomato,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,1,4,Cherry,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,2,1,Cranberry,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,2,2,Raspberry,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,2,3,Fig,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,2,4,Strawberry,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,3,1,Grape,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,3,2,Apricot,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,3,3,Blackberry,0,13/12/2018,CD
G0,Plasticity,970,25/09/2018,Blackberry,Blackberry38,3,4,Kiwi,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,1,1,Raspberry,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,1,2,Kiwi,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,1,3,Apricot,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,1,4,Rosehips,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,2,1,Blackberry,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,2,2,Cranberry,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,2,3,Tomato,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,2,4,Cherry,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,3,1,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,3,2,Grape,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,3,3,Fig,0,13/12/2018,CD
G0,Plasticity,971,25/09/2018,Blackberry,Blackberry38,3,4,Strawberry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,1,1,Kiwi,1,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,1,2,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,1,3,Cranberry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,1,4,Fig,1,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,2,1,Tomato,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,2,2,Strawberry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,2,3,Cherry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,2,4,Raspberry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,3,1,Blackberry,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,3,2,Rosehips,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,3,3,Grape,0,13/12/2018,CD
G0,Plasticity,972,25/09/2018,Blackberry,Blackberry38,3,4,Apricot,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,1,1,Grape,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,1,2,Cherry,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,1,3,Tomato,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,1,4,Rosehips,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,2,1,Strawberry,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,2,2,Fig,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,2,3,Apricot,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,2,4,Blackberry,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,3,1,Kiwi,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,3,2,Cranberry,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,3,3,Raspberry,0,13/12/2018,CD
G0,Plasticity,973,21/09/2018,Blackberry,Blackberry31,3,4,Blackcurrant,2,13/12/2018,CD
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,1,1,Apricot,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,1,2,Cranberry,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,1,3,Raspberry,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,1,4,Fig,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,2,1,Strawberry,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,2,2,Tomato,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,2,3,Kiwi,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,2,4,Rosehips,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,3,1,Grape,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,3,2,Blackberry,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,3,3,Blackcurrant,0,29/11/2018,LO
G0,Plasticity,974,21/09/2018,Blackberry,Blackberry31,3,4,Cherry,0,29/11/2018,LO
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,1,1,Strawberry,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,1,2,Cranberry,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,1,3,Kiwi,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,1,4,Rosehips,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,2,1,Grape,1,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,2,2,Tomato,1,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,2,3,Apricot,1,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,2,4,Blackberry,1,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,3,1,Cherry,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,3,2,Fig,1,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,3,3,Blackcurrant,0,12/6/18,CD
G0,Plasticity,975,26/09/2018,Blackberry,Blackberry37,3,4,Raspberry,0,12/6/18,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,1,1,Kiwi,0,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,1,2,Raspberry,2,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,1,3,Blackberry,9,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,1,4,Rosehips,11,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,2,1,Grape,2,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,2,2,Strawberry,0,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,2,3,Tomato,2,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,2,4,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,3,1,Cherry,3,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,3,2,Apricot,0,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,3,3,Cranberry,1,13/12/2018,CD
G0,Plasticity,976,26/09/2018,Blackberry,Blackberry37,3,4,Fig,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,1,1,Strawberry,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,1,2,Raspberry,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,1,3,Fig,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,1,4,Blackberry,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,2,1,Rosehips,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,2,2,Cherry,1,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,2,3,Kiwi,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,2,4,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,3,1,Cranberry,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,3,2,Apricot,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,3,3,Grape,0,13/12/2018,CD
G0,Plasticity,977,26/09/2018,Blackberry,Blackberry37,3,4,Tomato,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,1,1,Rosehips,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,1,2,Fig,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,1,3,Strawberry,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,1,4,Apricot,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,2,1,Kiwi,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,2,2,Grape,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,2,3,Raspberry,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,2,4,Blackberry,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,3,1,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,3,2,Cherry,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,3,3,Tomato,0,13/12/2018,CD
G0,Plasticity,978,26/09/2018,Blackberry,Blackberry37,3,4,Cranberry,2,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,1,1,Fig,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,1,2,Cherry,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,1,3,Tomato,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,1,4,Raspberry,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,2,1,Apricot,1,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,2,2,Kiwi,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,2,3,Rosehips,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,2,4,Strawberry,2,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,3,1,Blackberry,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,3,2,Cranberry,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,3,3,Grape,0,13/12/2018,CD
G0,Plasticity,979,21/09/2018,Blackberry,Blackberry31,3,4,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,1,1,Rosehips,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,1,2,Cherry,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,1,3,Raspberry,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,1,4,Kiwi,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,2,1,Apricot,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,2,2,Fig,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,2,3,Tomato,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,2,4,Grape,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,3,1,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,3,2,Blackberry,0,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,3,3,Strawberry,10,13/12/2018,CD
G0,Plasticity,980,21/09/2018,Blackberry,Blackberry31,3,4,Cranberry,0,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,1,1,Blackcurrant,25,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,1,2,Raspberry,24,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,1,3,Blackberry,9,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,1,4,Fig,2,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,2,1,Strawberry,17,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,2,2,Tomato,3,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,2,3,Apricot,6,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,2,4,Grape,5,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,3,1,Kiwi,5,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,3,2,Cranberry,2,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,3,3,Rosehips,24,13/12/2018,CD
G0,Plasticity,982,1/10/18,WT3,WT3,3,4,Cherry,108,13/12/2018,CD
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,1,1,Fig,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,1,2,Rosehips,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,1,3,Apricot,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,1,4,Strawberry,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,2,1,Cranberry,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,2,2,Tomato,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,2,3,Kiwi,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,2,4,Blackberry,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,3,1,Grape,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,3,2,Blackcurrant,0,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,3,3,Raspberry,3,12/6/18,PA
G0,Plasticity,983,1/10/18,Blackberry,Blackberry39,3,4,Cherry,0,12/6/18,PA
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,1,1,Raspberry,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,1,2,Tomato,1,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,1,3,Fig,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,1,4,Kiwi,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,2,1,Strawberry,3,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,2,2,Blackberry,1,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,2,3,Cranberry,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,2,4,Blackcurrant,1,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,3,1,Apricot,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,3,2,Grape,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,3,3,Cherry,0,29/11/2018,CD
G0,Plasticity,984,1/10/18,Blackberry,Blackberry39,3,4,Rosehips,0,29/11/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,1,1,Fig,3,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,1,2,Strawberry,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,1,3,Tomato,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,1,4,Cherry,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,2,1,Rosehips,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,2,2,Blackberry,7,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,2,3,Kiwi,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,2,4,Grape,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,3,1,Apricot,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,3,2,Cranberry,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,3,3,Raspberry,0,13/12/2018,CD
G0,Plasticity,985,1/10/18,Blackberry,Blackberry39,3,4,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,1,1,Cranberry,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,1,2,Grape,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,1,3,Tomato,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,1,4,Kiwi,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,2,1,Blackcurrant,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,2,2,Fig,1,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,2,3,Raspberry,1,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,2,4,Blackberry,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,3,1,Rosehips,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,3,2,Strawberry,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,3,3,Apricot,0,12/6/18,CD
G0,Plasticity,986,3/10/18,Blackberry,Blackberry45,3,4,Cherry,4,12/6/18,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,1,1,Apricot,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,1,2,Strawberry,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,1,3,Raspberry,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,1,4,Rosehips,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,2,1,Fig,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,2,2,Cherry,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,2,3,Blackcurrant,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,2,4,Grape,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,3,1,Kiwi,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,3,2,Cranberry,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,3,3,Blackberry,0,29/11/2018,CD
G0,Plasticity,987,3/10/18,Blackberry,Blackberry45,3,4,Tomato,0,29/11/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,1,1,Strawberry,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,1,2,Blackberry,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,1,3,Cranberry,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,1,4,Blackcurrant,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,2,1,Kiwi,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,2,2,Rosehips,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,2,3,Cherry,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,2,4,Fig,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,3,1,Tomato,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,3,2,Grape,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,3,3,Raspberry,0,13/12/2018,CD
G0,Plasticity,988,3/10/18,Blackberry,Blackberry45,3,4,Apricot,0,13/12/2018,CD
G0,Plasticity,989,3/10/18,Blackberry,Blackberry45,1,1,Rosehips,0,13/12/2018,CD
G0,Plasticity,989,3/10/18,Blackberry,Blackberry45,1,2,Raspberry,0,13/12/2018,CD
