Generation,Experiment,Original_environment,Population,Date_P,Date_C_O,Date_C_A,Row,Column,Rack,Test_environment,Nb_eggs,Obs_O,Nb_adults,Obs_A
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L7,C1,1,Cherry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L7,C5,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L6,C1,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L6,C2,1,Strawberry,2,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L6,C3,1,Grape,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L6,C4,1,GF,2,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,21/09/2018,22/09/2018,7/10/18,L6,C5,1,Blackberry,1,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,21/09/2018,22/09/2018,7/10/18,L1,C1,1,Blackberry,2,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,21/09/2018,22/09/2018,7/10/18,L1,C2,1,GF,2,LO,3,LO
G0,Plasticity,Blackberry,Blackberry33,21/09/2018,22/09/2018,7/10/18,L1,C3,1,Grape,2,LO,4,LO
G0,Plasticity,Blackberry,Blackberry33,21/09/2018,22/09/2018,7/10/18,L1,C4,1,Cherry,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,21/09/2018,22/09/2018,7/10/18,L1,C5,1,Strawberry,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L2,C1,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L2,C2,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L2,C3,1,Strawberry,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L2,C4,1,Blackberry,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L2,C5,1,Grape,2,LO,3,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L3,C4,1,Blackberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry34,21/09/2018,22/09/2018,7/10/18,L3,C5,1,Grape,2,LO,0,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L1,C1,1,Grape,14,LO,4,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L1,C2,1,GF,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L1,C3,1,Strawberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L1,C4,1,Cherry,22,LO,4,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L1,C5,1,Blackberry,3,LO,4,LO
G0,Plasticity,WT3,WT3,25/09/2018,26/09/2018,11/10/18,L1,C7,1,GF,119,LO,12,LO
G0,Plasticity,WT3,WT3,25/09/2018,26/09/2018,11/10/18,L1,C8,1,Blackberry,122,LO,6,LO
G0,Plasticity,WT3,WT3,25/09/2018,26/09/2018,11/10/18,L1,C9,1,Grape,122,LO,10,LO
G0,Plasticity,WT3,WT3,25/09/2018,26/09/2018,11/10/18,L1,C10,1,Cherry,117,LO,33,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L2,C1,1,Grape,35,LO,7,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L2,C2,1,GF,12,LO,5,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L2,C3,1,Strawberry,8,LO,8,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L2,C4,1,Cherry,45,LO,9,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L2,C5,1,Blackberry,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L3,C1,1,Grape,14,LO,7,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L3,C4,1,Cherry,NA,LO,0,LO
G0,Plasticity,Blackberry,Blackberry36,25/09/2018,26/09/2018,11/10/18,L3,C5,1,Blackberry,16,LO,12,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L1,C1,1,Strawberry,15,LO,2,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L1,C2,1,GF,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L1,C3,1,Cherry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L1,C4,1,Grape,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L1,C5,1,Blackberry,1,LO,1,LO
G0,Plasticity,WT3,WT3,4/10/2018,5/10/18,20/10/2018,L1,C8,1,GF,123,LO,40,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L2,C1,1,Strawberry,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L2,C2,1,GF,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L2,C3,1,Cherry,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L2,C4,1,Grape,4,LO,6,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L2,C5,1,Blackberry,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L3,C1,1,Strawberry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L3,C2,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L3,C3,1,Cherry,9,LO,6,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L3,C4,1,Grape,3,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L3,C5,1,Blackberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L4,C1,1,Strawberry,6,LO,2,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L4,C2,1,GF,0,LO,4,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L4,C3,1,Cherry,1,LO,2,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L4,C4,1,Grape,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L4,C5,1,Blackberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L5,C2,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry44,4/10/2018,5/10/18,20/10/2018,L6,C2,1,GF,1,LO,5,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C1,1,Strawberry,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C2,1,Cherry,5,LO,3,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C3,1,Grape,24,LO,7,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C4,1,Blackberry,3,LO,2,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C5,1,GF,3,LO,1,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C6,1,Cherry,85,LO,42,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C7,1,GF,68,LO,25,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C8,1,Blackberry,132,LO,56,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C9,1,Strawberry,112,LO,20,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L1,C10,1,Grape,124,LO,54,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L2,C1,1,Strawberry,3,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L2,C2,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L2,C3,1,Grape,11,LO,2,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L2,C4,1,Blackberry,3,LO,2,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L2,C5,1,GF,2,LO,1,LO
G0,Plasticity,WT3,WT3,17/09/2018,18/09/2018,3/10/18,L2,C9,1,Strawberry,117,LO,31,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L3,C1,1,Strawberry,15,LO,1,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L3,C2,1,Cherry,45,LO,6,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L3,C3,1,Grape,9,LO,6,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L3,C4,1,Blackberry,6,LO,4,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L3,C5,1,GF,3,LO,2,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L4,C1,1,Strawberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L4,C2,1,Cherry,18,LO,6,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L4,C3,1,Grape,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L4,C4,1,Blackberry,13,LO,10,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L4,C5,1,GF,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L5,C1,1,Strawberry,3,LO,0,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L5,C2,1,Cherry,11,LO,5,LO
G0,Plasticity,Blackberry,Blackberry31,17/09/2018,18/09/2018,3/10/18,L5,C4,1,Blackberry,9,LO,6,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L1,C1,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L1,C2,1,Strawberry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L1,C3,1,Grape,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L1,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L1,C5,1,GF,1,LO,2,LO
G0,Plasticity,WT3,WT3,19/09/2018,20/09/2018,5/10/18,L1,C6,1,Blackberry,12,LO,2,LO
G0,Plasticity,WT3,WT3,19/09/2018,20/09/2018,5/10/18,L1,C7,1,Cherry,36,LO,14,LO
G0,Plasticity,WT3,WT3,19/09/2018,20/09/2018,5/10/18,L1,C8,1,GF,40,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L2,C1,1,Blackberry,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L2,C2,1,Strawberry,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L2,C3,1,Grape,3,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L2,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L2,C5,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L3,C1,1,Blackberry,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L3,C2,1,Strawberry,0,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L3,C3,1,Grape,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L3,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L3,C5,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L4,C1,1,Blackberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L4,C2,1,Strawberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L4,C3,1,Grape,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L4,C4,1,Cherry,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L4,C5,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L5,C1,1,Blackberry,0,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L5,C2,1,Strawberry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L5,C3,1,Grape,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L5,C4,1,Cherry,2,LO,5,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L5,C5,1,GF,1,LO,4,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L6,C1,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L6,C2,1,Strawberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L6,C3,1,Grape,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L6,C4,1,Cherry,4,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L6,C5,1,GF,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L7,C1,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L7,C2,1,Strawberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L7,C3,1,Grape,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L7,C4,1,Cherry,0,LO,2,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L7,C5,1,GF,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L8,C1,1,Blackberry,2,LO,4,LO
G0,Plasticity,Blackberry,Blackberry33,19/09/2018,20/09/2018,5/10/18,L8,C5,1,GF,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L1,C1,1,Strawberry,22,LO,20,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L1,C2,1,Cherry,29,LO,6,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L1,C3,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L1,C4,1,Blackberry,5,LO,5,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L1,C5,1,Grape,3,LO,0,LO
G0,Plasticity,WT3,WT3,1/10/2018,2/10/18,17/10/2018,L1,C6,1,GF,76,LO,9,LO
G0,Plasticity,WT3,WT3,1/10/2018,2/10/18,17/10/2018,L1,C8,1,Strawberry,101,LO,3,LO
G0,Plasticity,WT3,WT3,1/10/2018,2/10/18,17/10/2018,L1,C9,1,Blackberry,157,LO,6,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L2,C1,1,Strawberry,2,LO,3,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L2,C2,1,Cherry,12,LO,8,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L2,C3,1,GF,11,LO,12,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L2,C4,1,Blackberry,23,LO,15,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L2,C5,1,Grape,2,LO,0,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L3,C1,1,Strawberry,11,LO,6,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L3,C2,1,Cherry,37,LO,7,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L3,C3,1,GF,0,LO,2,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L3,C4,1,Blackberry,4,LO,2,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L3,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L4,C3,1,GF,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry39,1/10/2018,2/10/18,17/10/2018,L4,C4,1,Blackberry,3,LO,2,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C1,1,Cherry,1,LO,4,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C2,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C3,1,Blackberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C4,1,Grape,2,LO,2,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C5,1,Strawberry,2,LO,4,LO
G0,Plasticity,WT3,WT3,8/10/2018,9/10/18,24/10/2018,L1,C6,1,Cherry,106,LO,10,LO
G0,Plasticity,WT3,WT3,8/10/2018,9/10/18,24/10/2018,L1,C7,1,GF,84,LO,10,LO
G0,Plasticity,WT3,WT3,8/10/2018,9/10/18,24/10/2018,L1,C8,1,Blackberry,116,LO,20,LO
G0,Plasticity,WT3,WT3,8/10/2018,9/10/18,24/10/2018,L1,C9,1,Strawberry,70,LO,0,LO
G0,Plasticity,WT3,WT3,8/10/2018,9/10/18,24/10/2018,L1,C10,1,Grape,88,LO,3,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C1,2,Cherry,3,LO,5,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C2,2,GF,0,LO,7,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C3,2,Blackberry,6,LO,4,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C4,2,Grape,0,LO,2,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C5,2,Strawberry,3,LO,3,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C3,3,Blackberry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry43,8/10/2018,9/10/18,24/10/2018,L1,C5,3,Strawberry,1,LO,3,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L1,C1,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L1,C2,1,Cherry,1,LO,2,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L1,C3,1,Strawberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L1,C4,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L1,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L2,C1,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L2,C2,1,Cherry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L2,C3,1,Strawberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L2,C4,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L2,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L3,C1,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L3,C2,1,Cherry,4,LO,2,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L3,C3,1,Strawberry,6,LO,2,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L3,C4,1,Blackberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L3,C5,1,Grape,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L4,C1,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L4,C2,1,Cherry,4,LO,3,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L4,C3,1,Strawberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L4,C4,1,Blackberry,3,LO,1,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L4,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L5,C1,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L5,C2,1,Cherry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L5,C3,1,Strawberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L5,C4,1,Blackberry,1,LO,1,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L5,C5,1,Grape,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L6,C1,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L6,C2,1,Cherry,2,LO,1,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L6,C3,1,Strawberry,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L6,C4,1,Blackberry,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L6,C5,1,Grape,5,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L7,C1,1,GF,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L7,C2,1,Cherry,2,LO,3,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L7,C3,1,Strawberry,0,LO,1,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L7,C4,1,Blackberry,3,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L7,C5,1,Grape,1,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L8,C1,1,GF,0,LO,0,LO
G0,Plasticity,Blackberry,Blackberry38,25/09/2018,26/09/2018,11/10/18,L8,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L1,C1,1,Blackberry,18,LO,6,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L1,C2,1,Strawberry,13,LO,5,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L1,C3,1,GF,10,LO,4,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L1,C4,1,Cherry,33,LO,7,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L1,C5,1,Grape,20,LO,7,JL
G0,Plasticity,WT3,WT3,31/07/2018,1/8/18,17/08/2018,L1,C6,1,Cherry,74,LO,20,JL
G0,Plasticity,WT3,WT3,31/07/2018,1/8/18,17/08/2018,L1,C7,1,Strawberry,30,LO,1,JL
G0,Plasticity,WT3,WT3,31/07/2018,1/8/18,17/08/2018,L1,C8,1,Blackberry,112,LO,3,JL
G0,Plasticity,WT3,WT3,31/07/2018,1/8/18,17/08/2018,L1,C9,1,GF,21,LO,4,JL
G0,Plasticity,WT3,WT3,31/07/2018,1/8/18,17/08/2018,L1,C10,1,Grape,88,LO,12,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L2,C1,1,Blackberry,9,LO,2,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L2,C2,1,Strawberry,4,LO,1,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L2,C3,1,GF,0,LO,4,JL
G0,Plasticity,Strawberry,Strawberry42,31/07/2018,1/8/18,17/08/2018,L2,C4,1,Cherry,36,LO,13,JL
